ASIN,Title,Price,Monthly Revenue,BSR,Reviews,Rating,FBA,Rank,Sponsored
B0GGX2DKT7,"Tongue Scraper, Tongue Cleaner, Stainless Steel Tongue Scrapper, Metal Tongue Cleaner for Adults | Reduce Bad Breath | Oral Hygiene Care | 2-Pack + Travel Cases | ULH – The Urban Living Hub",$9.99,$45,165269,21,4.9,FBA,1,No
B0FX4P6ZLC,Tongue Scraper Cleaner Portable Stainless Steel Tongue Scrapers Brushes for Removing,$3.99,$7,411327,0,,FBA,2,No
B01LAY47D0,"MasterMedi Tongue Scraper for Adults with Multicolor Travel Cases (2 Pack), 100% Stainless Steel, Reduce Bad Breath, Tongue Scrubber, Easy to Use, Tongue Cleaner for Oral Care & Hygiene",$9.95,"$98,627",196,102005,4.7,FBA,3,No
B088M39G17,"Cafhelp 2-Pack Tongue Scraper, 100% 304 Surgical Stainless Steel Tongue Cleaner for Both Adults and Kids, Professional Reduce Bad Breath Metal Tongue Scrapers, Help Your Oral Hygiene (with 2 cases)",$4.99,"$16,808",2374,18390,4.6,FBA,4,No
B0GR8TJYZJ,MeeRoh Stainless Steel Tongue Scraper (4 Pack) – Professional Metal Tongue Cleaner for Fresh Breath – Heavy Duty U-Shaped Tongue Scrubber for Adults and Kids – Manual Oral Hygiene Tool,$14.99,$12,403727,0,3.2,FBA,5,No
B0D7JPW811,"Mouthology Tongue Scraper for Adults (2 Pack), Reduce Bad Breath, Metal Tongue Scraper, Tongue Cleaner, Tongue Scraper, Stainless Steel Tongue Scraper, Tongue Cleaner for Adults, Tongue Scrubber",$9.99,"$20,663",1271,85395,4.6,FBA,6,No
B09VXHXTJC,"2 Pack Tongue Scraper, 100% Surgical 304 Stainless Steel Tongue Cleaner for Adults And Kids, Professional Tongue Brush for Oral Care, Improve Bad Breath and Fresh Breath",$4.99,"$4,155",12607,4947,4.6,FBA,7,No
B0BYNJCW7P,"2 Pack Tongue Scraper,Stainless Steel Tongue Cleaners,Tongue Scraper for Adults, Reduce Bad Breath and Fresh Breath(Silver)",$3.99,"$1,839",21637,3594,4.6,FBA,8,No
B0B257614L,"MasterMedi Tongue Scraper with Case Easy to Use Tongue Scraper for Adults, Tongue Cleaner for Oral Care & Hygiene (Single Pack (with Travel Case))",$5.49,"$102,362",196,8050,4.8,FBA,9,No
B0GLHGTTL9,"Metal Tongue Scraper for Adults & Tongue Cleaner (2 Pack), Stainless Steel Scrapers with Travel Cases, Reduce Bad Breath & Remove Tongue Coating, Smooth U-Shape Design",$8.99,$347,48445,77,4.8,FBA,10,No
