ASIN,Title,Price,Monthly Revenue,BSR,Reviews,Rating,FBA,Rank,Sponsored
B0CS9X7QBN,"NSFCertified Creatine Monohydrate Gummies 5000mg for Men & Women, Chewables Creatine Monohydrate for Muscle Strength, Muscle Builder, Energy Boost, Pre-Workout Supplement(90 Count)-Strawberries",$19.79,$450,50364,200,3.8,FBA,1,No
B0G454NV8B,"Lemme Creatine Monohydrate Gummies for Women and Men, 5g Dose to Support Lean Muscle, Strength, Recovery, Cognitive Health, w/Ginseng for Absorption, Sour Strawberry, NSF Certified, 60 Gummies",$29.99,"$4,502",11748,166,4.1,FBA,2,No
B0FWV6LC4B,"Force Factor Creatine Monohydrate Gummies, NSF Certified, 5g Dose for Men & Women to Support Muscle, Strength, Recovery, Cognitive Health & Memory, Packaging May Vary, Blue Raspberry, 150 Gummies",$29.99,"$20,891",2488,732,4.1,FBA,3,No
B0CZCT69GM,"inGreens Creatine Monohydrate Gummies 6g per Serving, Sugar Free Creatine Supplements for Men & Women, Chewable Creatine for Muscle Growth, Strength, Energy & Recovery, Gluten Free, 120 Count",$29.99,"$1,794",18152,301,4.4,FBA,4,No
B0C8TXLM1T,"Sugar-Free Creatine Monohydrate Gummies (5g Per Packet) - Potent Creatine Gummies for Men & Women, Supplement for Muscle Support, Cognitive Function - Non-GMO, Gluten-Free, Mucuna Pruriens",$34.95,$903,33546,123,4.3,FBA,5,No
B0DZ2H8TM2,"Creatine Monohydrate Gummies 5000mg for Men & Women - Sugar Free Pre-Workout Supplement, Chewables for Muscle Strength, Muscle Builder, Energy Boost, Mixed Berry Flavor, 120 Count",$21.32,"$3,580",12363,204,4.5,FBA,6,No
B0DK8P3PVZ,"Creatine Monohydrate Gummies - 5g for Men & Women, 160 Count and Creatine Chewable Supplements for Muscle Gain, Muscle Strength, Energy Boost, and Muscle Builder, Sugar Free, Vegan",$26.99,"$1,917",19967,351,4.1,FBA,7,No
B0F8BKD1CQ,"Creatine Gummies Monohydrate Complex 9000MG, Chewable Creatine Monohydrate Gummies for Men & Women with L-Taurine, BCAA 2:1, B12/6, Building Muscle Strength and Boost Focus, 30 Days Supply",$25.99,"$11,839",3024,299,4.6,FBA,8,No
B0F4YWPL2C,"Jacked Factory Sugar Free Creatine Gummies - 5g Daily Dose (1.25g per Gummy) - Creatine Gummy Sugar Free for Men and Women, Vegan-Friendly, Third-Party Tested - 120 Gummies, Green Apple",$14.99,"$1,873",22731,11,4.1,FBA,9,No
B0FL8ZWD2B,"Creatine Monohydrate Gummies Complex 5000 MG for Men & Women, Preworkout Gummy with BCAA, L-Carnitine, Taurine & Vitamin B12 for Muscle Growth, Strength & Energy Support , Flavored and Chewable",$22.99,"$4,439",11676,150,4.3,FBA,10,No
