ASIN,Title,Price,Monthly Revenue,BSR,Reviews,Rating,FBA,Rank,Sponsored
B0DVGXP21S,"DC ATHLETICS® Push Up Bars – Parallettes with Anti-Slip Pads & Rock-Solid Base – Joint-Friendly Basebar -FSC-Certified Beech Wood – Calisthenics, Handstand & Planche Training",$44.99,$36,127789,37,4.9,FBA,1,No
B0GG9YQMZZ,"Wood Push Up Bar Set, 2PCS Non-Slip Handstand Bars, Parallettes Bars for Calisthenics and Push-Up Workouts, Solid Wood Grip with Metal Frame, Supports 550 LBS",$38.49,$96,29101,15,4.9,FBA,2,No
B0FJXBSFK7,"2 PCS Wooden Parallettes Bars, Wood Push Up Bars Calisthenics Equipment with Non-Slip Base, Pushup Handles Fitness Blocks for Men and Women Strength Training",$16.99,$652,13885,53,4.4,FBA,3,No
B0B73XM8ZB,"HOTWAVE Push Up Board Fitness, Portable Foldable 20 in 1 Push Up Bar at Home Gym, Pushup Handles for Floor. Professional Strength Training Equipment For Man and Women",$31.99,"$11,010",435,5642,4.5,FBA,4,No
B0799B47B2,"Rubberbanditz Parallette, Parallel Bars & Dip Station | At Home Gym Workout Equipment, L-Sit Bars & Calisthenics Equipment for Home. Perfect for Push Ups, Dips, Handstands & Gymnastics.",$39.99,$139,35590,796,4.5,FBA,5,No
B0G51PCRY2,"Parallettes Bars Set, 2pcs Wooden Push Up Handles Bars for Floor with Anti-Slip Base 1 Spacer & 1 Grip Tape Wood Home Gym Equipment for Handstand Training Calisthenics & Pushup Strength Workout",$13.99,$18,75277,0,,FBA,6,No
B0D9VSYV65,"TABEKE Push Up Bar, 12"" High Parallettes Bars & Dip Bar With Full-Cover Foam Handles, No Wobbling Calisthenics Equipment For Handstand, L-Sit, Gymnastics, Strength Training Home Gym",$29.69,$248,19117,394,4.6,FBA,7,No
B08DTGZX1V,"Push-up Stand, 2 PCS Wood Pushup Bars Non-Slip Base Exercise Home Workout Equipment, 30CM Wooden Parallettes Handle Stands Grip for Men Strength Training, Planks Calisthenics",$29.99,"$1,580",4838,489,4.8,FBA,8,No
B0CZ3H4M57,RELIFE REBUILD YOUR LIFE Dip Station Functional Heavy Duty Dip Stands Fitness Workout Dip bar Station Stabilizer Parallette Push Up Stand,$31.99,"$4,937",1060,5084,4.3,FBA,9,No
B0FFS7J98K,"Parallettes Bars - Wooden Calisthenics Equipment for Handstand Training, Push Up Bars & Calisthenics Bar - Handstand Bars and Pushup Handles for Men",$21.99,$400,36676,56,4.7,FBA,10,No
