ASIN,Title,Price,Monthly Revenue,BSR,Reviews,Rating,FBA,Rank,Sponsored
B0C781HTS4,"arboleaf Electric Scalp Massager Head Massager Scalp Stress Relax, 5 in 1 Kneading 128 Massage Nodes, Waterproof Hair Massage with 8 Removable Claws Cat Scratcher, Gift for Dad Mom",$33.99,"$6,719",5566,2076,4.4,FBA,1,No
B08RNWWKSV,"VIVIYA Electric Scalp Massager, Portable Rechargeable Head Massager with 8 Removable Massage Claws, Waterproof Handheld Hair Scalp Scratcher for Full-Body Massage and Stress Relax",$29.49,$70,139803,1188,4.3,FBA,2,No
B09FS7965S,"MOUNTRAX 5 in 1 Electric Scalp Massager, Portable Heated Head Hair Massager with 88 Kneading Nodes, 2 Massage Styles, 3 Speed Modes for Hair Growth, Stress Relief and Deep Clean, Gifts for Women Men",$35.99,$164,101793,731,4.3,FBA,3,No
B0C4XPT49R,"Electric Scalp Massager, Cordless Head Massager with Spa-Like Deep Kneading, Anti-Tangle Hair Care & Face Cleansing, 3 Modes, 8 Silicone Heads, Wellness Gifts for Women & Men, IPX7 Waterproof, USB-C",$32.99,$157,127160,277,4.3,FBA,4,No
B0FSRFSPPB,"Scalp Massager, Head Massager Scalp with Tangle-Resistant Design, Portable Head Massager, Hair Massagers with 12 Massage Heads, 3 Modes, Mothers Day Gifts, Father Day Gifts for Mom, Dad",$25.99,"$1,076",15144,55,4.5,FBA,5,No
B09LLVJ7Z5,"COMFIER Electric Scalp Massager, Waterproof Head Massager with Mutlti-Modes Vibration, Handheld Portable Head Scratcher for Hair Growth, Dog Cat Massager for Deep Clean and Stress Relax",$34.89,"$5,090",6694,8146,4.4,FBA,6,No
B07Z8Y47HF,"COMFIER Electric Cordless Hair Scalp Massager with Kneading 84 Massage Nodes, Handheld Portable Head Scratcher Massager for Hair Growth, Deep Clean and Stress Relax, Gifts for Men Dad",$34.79,"$4,811",6695,8146,4.4,FBA,7,No
B0D47C24KL,"COMFIER Cordless Head Massager Scalp Massager Hair Growth with 3 kneading Modes,Waterproof Hair Massage with 8 Claws for Deep Cleansing,Body Cat Head Scratcher,Gift for Women,Men",$34.99,$395,59118,408,4.3,FBA,8,No
B0FPLLYQ4G,"Hair Scalp Massager Comb - Rechargeable Cordless Portable Scalp Care Brush with Essential Oil Applicator, Gentle Scratching & Kneading Massage for Hair & Scalp Nourishment, Fit for Men & Women",$58.99,$30,140146,14,4.2,FBA,9,No
B0FWKC1JJD,"Electric Scalp Massager, 3-in-1 Hair Oil Applicator & Cordless Electric Head Massager, IPX7 Waterproof, Portable Scalp Brush for Home & Travel, White",$43.99,$351,80601,29,3.9,FBA,10,No
