ASIN,Title,Price,Monthly Revenue,BSR,Reviews,Rating,FBA,Rank,Sponsored
B0F2LJ41Z1,"Hard Shell Insulated Cooler Travel Case for Zepbound or Mounjaro Tirzepatide Injector Pens, TSA Approved Cold Pack, Easy to Clean, Compact Syringe Box Holder for Trip & Daily Use (Blue, Dual)",$23.49,"$2,099",19847,270,4.5,FBA,1,No
B0G4VVMPZF,"Portable Insulated Cooler Travel Case Fits 2 Zepbound or Mounjaro Injector Pens, Tirzepatide Travel Case TSA Approved with 2PCS Reusable Ice Packs, EVA Medicine Organizer for Daily Use (Black,Big)",$28.99,"$2,542",16414,136,4.2,FBA,2,No
B0F2LF43M5,"Hard Shell Insulated Cooler Travel Case for Zepbound or Mounjaro Tirzepatide Injector Pens, TSA Approved Cold Pack, Easy to Clean, Compact Syringe Box Holder for Trip & Daily Use (Gray, Dual)",$23.99,"$2,099",19849,270,4.5,FBA,3,No
B0CT5JQ32S,"YOUSHARES Insulin Cooler Travel Case - TSA Approved for Ozempic, for Mounjaro Injection Pen, Diabetic Medication Cooling Bag for Zepbound, Refrigerated Diabetes Storage Kit with 2 Ice Pack",$9.99,$520,49880,153,4.6,FBA,4,No
B0G7V3WGB5,"EVA Insulated Cooler Travel Case for Mounjaro Injector Pens, 2 TSA Approved Ice Pack, Real-Time Temperature Display, Medication Cooler for Travel & Daily Use",$19.99,$789,36441,24,4.4,FBA,5,No
B0FY4R9GLF,"Krypthos Portable EpiPen Carry Case, Emergency Medical Bag for Zepbound or Mounjaro Injector Pens or Asthma Inhaler, Diabetes Travel Case and More for Travel Sports and Home Storage (Black)",$12.99,$259,93613,44,4.4,FBA,6,No
B0G2PYVLTN,"Hard Shell Insulated Cooler Travel Case for Zepbound or Mounjaro Injector Pens, TSA Approved Cold Pack, Easy to Clean, Compact Syringe Box Holder for Trip & Daily Use (Purple, Single)",$19.99,"$2,099",18810,270,4.5,FBA,7,No
B0GLTWGV6X,"Insulin Cooler Travel Case TSA Approved, Portable Insulin Clip Pocket Carry Case Insulated Organizer for 2 Insulin Pens & Zepbound & Mounjaro Injector Pens Diabetic Supplies (Purple)",$6.99,$451,60083,22,4.3,FBA,8,No
B0GMNXLQ9Y,Case for Zepbound or Mounjaro Injector TSA Approved（Case Only）,$29.99,$47,157480,0,2,FBA,9,No
B0GKPCNBPN,"Insulin Pen Refrigerator Storage Case for Zepbound Injector Pens for Mounjaro Injector Pens, Protective Hard Shell Organizer for Zepbound for Mounjaro, Travel & Home Storage (Hold 4 Pens) (Style 1)",$25.99,,120123,6,4.7,FBA,10,No
