ASIN,Title,Price,Monthly Revenue,BSR,Reviews,Rating,FBA,Rank,Sponsored
B0F5VMMY54,"Electric Cordless Leaf Blower Dust Blower for DEWALT 20V Battery, High-Speed Motor Handheld Jet Fan Air Blower for Patio Cleaning, Lawn Care, Blowing Leaves and Dust (No Battery/Charger)",$39.99,"$1,544",7869,365,4.4,FBA,1,No
B0FDKXPK1S,"Leaf Blower Cordless with Battery and Charger,580000RPM Lightweight Mini Leaf Blower,21V Handheld Electric Blower with 2×4.0Ah Batteries & Fast Charger,Turbo Jet Blower for Lawn,Yard,Garage",$59.98,$190,25311,106,5,FBA,2,No
B0CGDJ79RK,"EWORK Small Leaf Blower Cordless 21V 130CFM & 200MPH Lightweight Electric Leaf Blower with 2x2.0Ah Battery and Fast Charger, Mini Battery Powered Compact Blowers for Lawn Care, Leaves, Jobsite",$45.99,"$2,216",6657,1047,4.3,FBA,3,No
B0F8GRB37Y,"EWORK Small Leaf Blower Cordless 20V Mini Leaf Blower 130CFM/200MPH with Battery and Fast Charger, Lightweight Electric Leaf Blowers, Compact Blower for Jobsite, Patio Cleaning, Lawn Care",$33.99,"$2,216",6658,1052,4.3,FBA,4,No
B08JCGJKQF,"NEWONE Small Leaf Blower Cordless Compatible with Makita 18V Battery,157MPH/64CFM Lightweight Mini Hand Electric Leaf Vacuum for Lawn Care with Battery and Charger,2 Speed",$39.99,$710,18037,1135,3.9,FBA,5,No
B0GFDTNFTQ,"Cordless Leaf Blower with 2 Batteries & Charger, Lightweight Handheld Turbo Blower with 2 Interchangeable Nozzles (Creates 3 Working Modes), for Snow, Leaves, Dust, Car & Patio Cleaning",$69.98,$57,111552,12,3.8,FBA,6,No
B0G255ZMN1,"YUQUESEN Cordless Leaf Blower, 980,000 RPM Handheld Leaf Blower with 2 X 4.0Ah Batteries & Charger, Lightweight Leaf Blowers for Patio Cleaning, Lawn Care, Leaves, Dust - Light Green",$59.99,"$19,942",267,2198,4.4,FBA,7,No
B0F9NXWHT9,"Handheld Electric Cordless Leaf Blower – 500,000RPM Mini Turbo Jet Blower with 2×4.0Ah Batteries & Charger, Lightweight for Patio, Lawn, Garage Cleaning (Black)",$39.98,"$1,261",10077,490,4.3,FBA,8,No
B0FC6PZ56P,"Leaf Blower Cordless, 3 x 21V Batteries & Fast Charger Set, Variable Speed Mode, Lightweight Handheld Electric Leaf Blower for Lawn Care, Yard, Garden, Patio & Outdoor Cleanup",$64.99,$910,38843,655,4.2,FBA,9,No
B0G25B99XD,"YUQUESEN Cordless Leaf Blower, 980,000 RPM Handheld Leaf Blower with 2 X 4.0Ah Batteries & Charger, Lightweight Leaf Blowers for Patio Cleaning, Lawn Care, Leaves, Dust - Orange",$59.99,"$19,942",267,2198,4.4,FBA,10,No
