ASIN,Title,Price,Monthly Revenue,BSR,Reviews,Rating,FBA,Rank,Sponsored
B0BQZBTCBZ,"Teeth Whitening Kit with LED - Formulated for Sensitive Teeth, Hands-Free, Waterproof LED Light and 4 Gel Pens, Instant Results",$39.95,$409,54624,850,4.4,FBA,1,No
B0F9L1DNXB,"GuruNanda Premium Teeth Whitening Kit with Wired LED Light & Whitening Pen, Works with iPhone & Android, Helps Remove Surface Stains from Coffee, Food, Soda",$29.99,$139,118849,118,4.5,FBA,2,No
B07PHB5JKF,"iSmile Teeth Whitening Kit - LED Light, 35% Carbamide Peroxide, (3) 3ml Gel Syringes, (1) Remineralization Gel, and Tray.",$23.99,"$10,002",4546,28110,4.3,FBA,3,No
B0F5DVB9P7,"White Smile Teeth Whitening Kit with LED Light System, 35% Carbamide Peroxide, 3 Gel Syringes, Mouth Tray, 10-Minute Treatment, Non-Sensitive Formula, Stain Removal, Whitens up to 10 Shades in 7 Days",$19.87,$121,79410,53,4.1,FBA,4,No
B0DSCFMQ4K,"Puur Smile Teeth Whitening Kit – LED Light & Whitening Gel with Remineralization Syringes – Professional-Grade Whitening for Sensitive Teeth – Removes Stains from Coffee, Wine, & Smoking",$99.99,$127,112456,134,4.4,FBA,5,No
B0GRK8X3QR,Luelli Teeth Whitening Kit with 35% Carbamide Peroxide - Teeth Whitener for Sensitive Teeth | Enamel Safe - 32 LED Lights - Wireless with Tray and Whitening Gel Pen for Home | Travel (Mint),$34.99,$618,35268,28,5,FBA,6,No
B0GDFYSKRG,"Teeth Whitening Kit with 32 LED Dual Light, 3 Gentle Whitening Gel Pens, Rechargeable Teeth Whitening Light Kit for Sensitive Teeth, Coffee Stain Whitening, Shade Guide Included",$36.99,$996,36397,23,4.4,FBA,7,No
B09S8JPWMK,"Crest 3D Whitestrips Professional Effects + LED Light – Teeth Whitening Kit, 1 Light + 20 Treatments, Each with 1 Upper/1Lower, 40 Strips – Crest 3DWhite Teeth Whitening Strips",,"$3,422",,2733,4.6,FBA,8,No
B0CNQK2G75,"Crest 3D Whitestrips Sensitive & Gentle + LED Light – Teeth Whitening Kit, 1 Light + 14 Treatments, Each with 1 Upper/1Lower, 28 Strips – Crest 3DWhite Teeth Whitening Strips",$40.39,"$4,300",11852,514,4.5,FBA,9,No
B0DZXK1L14,"GuruNanda Professional Teeth Whitening Wireless Kit with LED Light & Whitening Pen, Helps Remove Surface Stains from Coffee, Food, Soda, 40 Treatments",$24.86,"$4,263",10685,634,4.4,FBA,10,No
