ASIN,Title,Price,Monthly Revenue,BSR,Reviews,Rating,FBA,Rank,Sponsored
B0DGQ2L5TF,"Lampeez Light Up Headphone Stand, Acrylic Desk Accessory Headset Holder with PCB Pattern and 16 Color LED Lights, 1 USB and 1 Type-C Charging Ports, for Gamers Music Lovers Boys Men",$33.99,$11,138565,36,4.6,FBA,1,No
B083GP7ZQ9,"RGB Headphone Stand with USB Charger COZOO Desktop Gaming Headset Holder Hanger with 3 USB Charger and 2 Outlets - Great for Gaming, DJ, Wireless Earphone Display,Gamer PC Accessories Boyfriend Gifts",$19.99,$827,1759,966,4.7,FBA,2,No
B08V58PY4L,"RGB Gaming Headset Stand with 2 USB Ports, Game Headphone Mount for PC, Xbox One, PS4, Switch, Earphone Holder Hanger, Great for Gaming Stations, Fancy Desk Gamer Accessories, Black",$29.99,$193,4534,1326,4.5,FBA,3,No
B09XHJBYTJ,"New Bee Headphone Stand with RGB Lighting, Sturdy Aluminum Gaming Headset Holder with USB-C & USB Charging Ports, Stable Desktop Earphone Stand for All Headphones Size, Black",$15.99,$675,6216,2833,4.7,FBA,4,No
B0FNC6XS8J,"RGB Gaming Headset Stand with USB Hub - 2 USB Ports & 1 Type-C Port, 10 Lighting Modes, Universal Holder for All Headphones, Perfect Gaming Gift for Men",$15.98,$54,,40,4.2,FBA,5,No
B088P7CP7T,"Tilted Nation Gaming Headphone Stand | RGB Headset Stand White | Headset Holder for Desk with Mouse Bungee and USB Hub | The Ultimate Gaming Accessories for Gamers for PS5, Xbox, PC - White",$49.99,$376,3990,4625,4.7,FBA,6,No
B07YNN9DSV,Tilted Nation Gaming Headset Stand | RGB Headphone Stand for Desk with Mouse Bungee and USB Hub (Cool and Clean Setup) Gaming Headset Holder - Perfect Gamer Gift Accessory,$49.99,$376,3917,4624,4.7,FBA,7,No
B0CJ2B3GDQ,KDD RGB Headset Stand with 9 Light Modes - Controller Holder for Desk - Rotatable Headphone Stand & Detachable Controller Hook for PC Earphone Accessories(Black),$22.06,$695,5749,2213,4.7,FBA,8,No
B0CNPZQB79,BRAINWAVZ The Gravitas - Headphone Stand & Game Controller Holder for Desk - Universal Design for All Types of Headsets & Gamepads (Black),$29.50,$14,136515,23,3.7,FBA,9,No
B0DGKWPDYN,"YuanDian RGB Headphone Stand, 16 Colors LED Lighting with Remote Control, Base with USB & Type-C Charging Port, Dimmable & Timer, Gaming Accessories Gift forGamers Men Boy & Music Lovers",$33.99,$32,41636,122,4.2,FBA,10,No
