ASIN,Title,Price,Monthly Revenue,BSR,Reviews,Rating,FBA,Rank,Sponsored
B0GK16YKRZ,"Cooling Mat for Dogs, Large Dog Bed & Dog Cooling Pad, Waterproof Pet Cooling Mat with Breathable Foam, Instant Relief for Dogs & Cats, Grey 36""x27""",$39.99,$6,25383,14,4.9,FBA,1,No
B0G1Y7BW47,"Bedsure Cooling Mat for Large Dogs - Q-Max>0.4 Thin Breathable Cooling Crate Pad Indoor for Pet with Chill Cool Fiber as Cooling Topper，Portable Washable Kennel Mat in Outdoor Summer, 35x23, Blue",$21.99,"$1,192",6207,106,4.3,FBA,2,No
B0GL825SXX,"Spark Paws Cooling Mat for Dogs - Self Cooling Dog Mat & Pet Cooling Pad for Large, Medium & Small Dogs - Non-Toxic, Non-Gel Washable Cooling Bed - Hearts Blue - Size M",$27.99,$455,8734,27,4.7,FBA,3,No
B0CX8XN9T1,"MH MYLUNE HOME Self Cooling Mat for Large Dog, 39”x59” Cool-Chill Cooling Fiber & Endothermic Color Changing Pet Cooling Pad, Foldable & Washable Non-Toxic Summer Pet Blanket",$23.99,$291,11926,377,4.2,FBA,4,No
B0GFTSBTWQ,"ZOMISIA Dog Cooling Mat for Extra Large Dogs, Q-Max>0.5 Thin Breathable Crate Pad for Pet, Portable Washable Kennel Pad for Summer Outdoor, 41x27, Blue",$22.79,$385,22499,22,4.5,FBA,5,No
B0DQL465SD,"Rywell Dog Cooling Mat 2.0, Elegant Grey, 44""*32"" Thick & Durable Cooling Mat for Extra Large Dogs, Extended Cooling with Waterproof & Color-Changing Arc-Chill Fiber (Q-Max>0.5), Ideal for Summer",$36.99,"$7,145",1762,1959,4.4,FBA,6,No
B09RGKNW38,"INSPECTOR TAIL Dog Cooling Mat - No Freeze Needed, Self-Cooling Pad for Large Dogs, Washable Portable for Crate Kennel Car Sofa Bed Floor, Indoor Outdoor Summer Use, 39""x27"" with Carry Bag",$18.99,"$1,736",6275,2019,4.1,FBA,7,No
B0CR6G4DH2,"Rywell Dog Cooling Mat 2.0, Ocean Blue,44"" x 32"" Thick & Durable Cooling Mat for Extra Large Dogs, Long-Lasting Cool with Waterproof & Color-Changing Arc-Chill Tech (Q-Max>0.5) Washable& Non-Toxic",$34.99,"$7,145",1717,1945,4.4,FBA,8,No
B0G25FMFHD,"LE SURE Dog Cooling Mat for Extra Large Dogs -Q-Max>0.5 XL Breathable Thin Cool Crate Pad with Chill Cold Fiber and Innovative Mesh Base Design, Portable Washable Pet Kennel Mat for Summer,44x30,Blue",$31.99,$987,12180,48,4.6,FBA,9,No
B0GG8LR3RW,"EHEYCIGA Cooling Mat for Dogs, 41"" x 28""(Q-Max>0.53), Washable Dog Cooling Mat, Portable Kennel Cooling Pet Pad for Summer, Non-Slip Summer Crate Pad for Large Dog, Blue",$20.99,"$1,041",7439,21,4.3,FBA,10,No
